key;value;topic;partition;offset;timestamp;timestampType
;"{t_measurement"": 1717238570.3196018, ""t_report"": 1717238560.3196027, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;861;2024-06-01T12:42:50.319+02:00;0
;"{t_measurement"": 1717238580.3283415, ""t_report"": 1717238570.3283422, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;862;2024-06-01T12:43:00.328+02:00;0
;"{t_measurement"": 1717238580.3317947, ""t_report"": 1717238570.3317955, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;863;2024-06-01T12:43:00.331+02:00;0
;"{t_measurement"": 1717238590.3383715, ""t_report"": 1717238580.3383727, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 70}""";mytopic;0;864;2024-06-01T12:43:10.338+02:00;0
;"{t_measurement"": 1717238590.341679, ""t_report"": 1717238580.3416798, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;865;2024-06-01T12:43:10.341+02:00;0
;"{t_measurement"": 1717238600.3509402, ""t_report"": 1717238590.3509412, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;866;2024-06-01T12:43:20.351+02:00;0
;"{t_measurement"": 1717238600.3546278, ""t_report"": 1717238590.3546286, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;867;2024-06-01T12:43:20.354+02:00;0
;"{t_measurement"": 1717238610.366525, ""t_report"": 1717238600.3665261, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;868;2024-06-01T12:43:30.366+02:00;0
;"{t_measurement"": 1717238610.3697371, ""t_report"": 1717238600.3697383, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;869;2024-06-01T12:43:30.369+02:00;0
;"{t_measurement"": 1717238620.381921, ""t_report"": 1717238610.3819222, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;870;2024-06-01T12:43:40.381+02:00;0
;"{t_measurement"": 1717238620.3854964, ""t_report"": 1717238610.385498, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;871;2024-06-01T12:43:40.385+02:00;0
;"{t_measurement"": 1717238620.3873565, ""t_report"": 1717238610.387357, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;872;2024-06-01T12:43:40.387+02:00;0
;"{t_measurement"": 1717238630.3995752, ""t_report"": 1717238620.3995771, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 53}""";mytopic;0;873;2024-06-01T12:43:50.399+02:00;0
;"{t_measurement"": 1717238630.4028897, ""t_report"": 1717238620.402891, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;874;2024-06-01T12:43:50.402+02:00;0
;"{t_measurement"": 1717238640.4146347, ""t_report"": 1717238630.4146354, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 70}""";mytopic;0;875;2024-06-01T12:44:00.414+02:00;0
;"{t_measurement"": 1717238640.4179792, ""t_report"": 1717238630.4179797, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;876;2024-06-01T12:44:00.418+02:00;0
;"{t_measurement"": 1717238640.4194515, ""t_report"": 1717238630.419452, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;877;2024-06-01T12:44:00.419+02:00;0
;"{t_measurement"": 1717238650.430793, ""t_report"": 1717238640.430794, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;878;2024-06-01T12:44:10.430+02:00;0
;"{t_measurement"": 1717238650.4339616, ""t_report"": 1717238640.4339623, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;879;2024-06-01T12:44:10.434+02:00;0
;"{t_measurement"": 1717238650.435717, ""t_report"": 1717238640.4357173, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;880;2024-06-01T12:44:10.435+02:00;0
;"{t_measurement"": 1717238650.437022, ""t_report"": 1717238640.4370222, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;881;2024-06-01T12:44:10.437+02:00;0
;"{t_measurement"": 1717238670.4583535, ""t_report"": 1717238660.4583545, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;882;2024-06-01T12:44:30.458+02:00;0
;"{t_measurement"": 1717238680.4688692, ""t_report"": 1717238670.4688702, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;883;2024-06-01T12:44:40.468+02:00;0
;"{t_measurement"": 1717238680.471861, ""t_report"": 1717238670.4718616, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;884;2024-06-01T12:44:40.471+02:00;0
;"{t_measurement"": 1717238680.4731102, ""t_report"": 1717238670.4731104, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;885;2024-06-01T12:44:40.473+02:00;0
;"{t_measurement"": 1717238690.4784417, ""t_report"": 1717238680.4784443, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;886;2024-06-01T12:44:50.478+02:00;0
;"{t_measurement"": 1717238690.4816108, ""t_report"": 1717238680.4816113, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;887;2024-06-01T12:44:50.481+02:00;0
;"{t_measurement"": 1717238700.4930649, ""t_report"": 1717238690.4930665, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;888;2024-06-01T12:45:00.493+02:00;0
;"{t_measurement"": 1717238700.4975584, ""t_report"": 1717238690.4975593, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;889;2024-06-01T12:45:00.497+02:00;0
;"{t_measurement"": 1717238700.4996445, ""t_report"": 1717238690.4996448, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;890;2024-06-01T12:45:00.499+02:00;0
;"{t_measurement"": 1717238710.511624, ""t_report"": 1717238700.511625, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;891;2024-06-01T12:45:10.511+02:00;0
;"{t_measurement"": 1717238730.5279157, ""t_report"": 1717238720.527917, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;892;2024-06-01T12:45:30.528+02:00;0
;"{t_measurement"": 1717238740.5408487, ""t_report"": 1717238730.5408497, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 61}""";mytopic;0;893;2024-06-01T12:45:40.540+02:00;0
;"{t_measurement"": 1717238740.543635, ""t_report"": 1717238730.543636, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;894;2024-06-01T12:45:40.543+02:00;0
;"{t_measurement"": 1717238740.5451648, ""t_report"": 1717238730.5451658, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;895;2024-06-01T12:45:40.545+02:00;0
;"{t_measurement"": 1717238750.556744, ""t_report"": 1717238740.5567467, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 66}""";mytopic;0;896;2024-06-01T12:45:50.556+02:00;0
;"{t_measurement"": 1717238750.559341, ""t_report"": 1717238740.5593417, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;897;2024-06-01T12:45:50.559+02:00;0
;"{t_measurement"": 1717238750.5612833, ""t_report"": 1717238740.5612843, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;898;2024-06-01T12:45:50.561+02:00;0
;"{t_measurement"": 1717238760.573259, ""t_report"": 1717238750.57326, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 50}""";mytopic;0;899;2024-06-01T12:46:00.573+02:00;0
;"{t_measurement"": 1717238760.5753741, ""t_report"": 1717238750.5753746, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;900;2024-06-01T12:46:00.575+02:00;0
;"{t_measurement"": 1717238770.5872986, ""t_report"": 1717238760.5873003, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;901;2024-06-01T12:46:10.587+02:00;0
;"{t_measurement"": 1717238770.5922737, ""t_report"": 1717238760.5922742, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;902;2024-06-01T12:46:10.592+02:00;0
;"{t_measurement"": 1717238780.6051433, ""t_report"": 1717238770.6051447, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;903;2024-06-01T12:46:20.605+02:00;0
;"{t_measurement"": 1717238790.6195781, ""t_report"": 1717238780.6195793, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;904;2024-06-01T12:46:30.619+02:00;0
;"{t_measurement"": 1717238810.6433418, ""t_report"": 1717238800.6433434, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;905;2024-06-01T12:46:50.643+02:00;0
;"{t_measurement"": 1717238820.657697, ""t_report"": 1717238810.6576986, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;906;2024-06-01T12:47:00.657+02:00;0
;"{t_measurement"": 1717238820.6610363, ""t_report"": 1717238810.661037, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;907;2024-06-01T12:47:00.661+02:00;0
;"{t_measurement"": 1717238820.662455, ""t_report"": 1717238810.6624553, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;908;2024-06-01T12:47:00.662+02:00;0
;"{t_measurement"": 1717238830.6737547, ""t_report"": 1717238820.673756, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;909;2024-06-01T12:47:10.673+02:00;0
;"{t_measurement"": 1717238830.676551, ""t_report"": 1717238820.6765516, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;910;2024-06-01T12:47:10.676+02:00;0
;"{t_measurement"": 1717238840.6892474, ""t_report"": 1717238830.6892488, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;911;2024-06-01T12:47:20.689+02:00;0
;"{t_measurement"": 1717238840.6933658, ""t_report"": 1717238830.6933663, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;912;2024-06-01T12:47:20.693+02:00;0
;"{t_measurement"": 1717238840.695031, ""t_report"": 1717238830.6950314, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;913;2024-06-01T12:47:20.695+02:00;0
;"{t_measurement"": 1717238850.699605, ""t_report"": 1717238840.6996062, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 59}""";mytopic;0;914;2024-06-01T12:47:30.699+02:00;0
;"{t_measurement"": 1717238850.7023098, ""t_report"": 1717238840.7023106, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;915;2024-06-01T12:47:30.702+02:00;0
;"{t_measurement"": 1717238860.7088852, ""t_report"": 1717238850.7088869, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;916;2024-06-01T12:47:40.708+02:00;0
;"{t_measurement"": 1717238870.722201, ""t_report"": 1717238860.7222042, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;917;2024-06-01T12:47:50.722+02:00;0
;"{t_measurement"": 1717238870.7252808, ""t_report"": 1717238860.7252812, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;918;2024-06-01T12:47:50.725+02:00;0
;"{t_measurement"": 1717238880.7374818, ""t_report"": 1717238870.7374833, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;919;2024-06-01T12:48:00.737+02:00;0
;"{t_measurement"": 1717238880.7405689, ""t_report"": 1717238870.7405694, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;920;2024-06-01T12:48:00.740+02:00;0
;"{t_measurement"": 1717238890.7523587, ""t_report"": 1717238880.75236, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;921;2024-06-01T12:48:10.752+02:00;0
;"{t_measurement"": 1717238890.7578287, ""t_report"": 1717238880.757829, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;922;2024-06-01T12:48:10.757+02:00;0
;"{t_measurement"": 1717238890.7598226, ""t_report"": 1717238880.7598228, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;923;2024-06-01T12:48:10.759+02:00;0
;"{t_measurement"": 1717238900.7715478, ""t_report"": 1717238890.7715495, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;924;2024-06-01T12:48:20.771+02:00;0
;"{t_measurement"": 1717238910.7861304, ""t_report"": 1717238900.7861319, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 51}""";mytopic;0;925;2024-06-01T12:48:30.786+02:00;0
;"{t_measurement"": 1717238910.790124, ""t_report"": 1717238900.790125, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;926;2024-06-01T12:48:30.790+02:00;0
;"{t_measurement"": 1717238910.7912824, ""t_report"": 1717238900.7912827, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;927;2024-06-01T12:48:30.791+02:00;0
;"{t_measurement"": 1717238920.80253, ""t_report"": 1717238910.8025308, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;928;2024-06-01T12:48:40.802+02:00;0
;"{t_measurement"": 1717238920.8061085, ""t_report"": 1717238910.8061092, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;929;2024-06-01T12:48:40.806+02:00;0
;"{t_measurement"": 1717238920.8081672, ""t_report"": 1717238910.8081677, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;930;2024-06-01T12:48:40.808+02:00;0
;"{t_measurement"": 1717238930.819735, ""t_report"": 1717238920.8197358, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 84}""";mytopic;0;931;2024-06-01T12:48:50.819+02:00;0
;"{t_measurement"": 1717238930.8231266, ""t_report"": 1717238920.8231273, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 4}""";mytopic;0;932;2024-06-01T12:48:50.823+02:00;0
;"{t_measurement"": 1717238940.8348067, ""t_report"": 1717238930.8348076, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;933;2024-06-01T12:49:00.834+02:00;0
;"{t_measurement"": 1717238950.8477273, ""t_report"": 1717238940.8478065, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 55}""";mytopic;0;934;2024-06-01T12:49:10.847+02:00;0
;"{t_measurement"": 1717238950.8508968, ""t_report"": 1717238940.8508973, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;935;2024-06-01T12:49:10.850+02:00;0
;"{t_measurement"": 1717238950.851936, ""t_report"": 1717238940.8519363, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;936;2024-06-01T12:49:10.851+02:00;0
;"{t_measurement"": 1717238960.8579264, ""t_report"": 1717238950.8579276, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;937;2024-06-01T12:49:20.858+02:00;0
;"{t_measurement"": 1717238960.86137, ""t_report"": 1717238950.8613708, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;938;2024-06-01T12:49:20.861+02:00;0
;"{t_measurement"": 1717238960.8627822, ""t_report"": 1717238950.8627825, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;939;2024-06-01T12:49:20.862+02:00;0
;"{t_measurement"": 1717238970.8740625, ""t_report"": 1717238960.8740642, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 63}""";mytopic;0;940;2024-06-01T12:49:30.874+02:00;0
;"{t_measurement"": 1717238970.8774748, ""t_report"": 1717238960.877476, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;941;2024-06-01T12:49:30.877+02:00;0
;"{t_measurement"": 1717238970.879405, ""t_report"": 1717238960.8794053, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;942;2024-06-01T12:49:30.879+02:00;0
;"{t_measurement"": 1717238980.8910196, ""t_report"": 1717238970.8910208, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;943;2024-06-01T12:49:40.891+02:00;0
;"{t_measurement"": 1717238980.8959002, ""t_report"": 1717238970.895901, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 0}""";mytopic;0;944;2024-06-01T12:49:40.895+02:00;0
;"{t_measurement"": 1717239000.918145, ""t_report"": 1717238990.918147, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 60}""";mytopic;0;945;2024-06-01T12:50:00.918+02:00;0
;"{t_measurement"": 1717239000.9223175, ""t_report"": 1717238990.922318, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;946;2024-06-01T12:50:00.922+02:00;0
;"{t_measurement"": 1717239000.9241505, ""t_report"": 1717238990.924151, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;947;2024-06-01T12:50:00.924+02:00;0
;"{t_measurement"": 1717239010.935698, ""t_report"": 1717239000.935699, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 52}""";mytopic;0;948;2024-06-01T12:50:10.935+02:00;0
;"{t_measurement"": 1717239020.947976, ""t_report"": 1717239010.9479787, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;949;2024-06-01T12:50:20.948+02:00;0
;"{t_measurement"": 1717239020.9511554, ""t_report"": 1717239010.951156, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;950;2024-06-01T12:50:20.951+02:00;0
;"{t_measurement"": 1717239030.9634578, ""t_report"": 1717239020.9634588, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 13}""";mytopic;0;951;2024-06-01T12:50:30.963+02:00;0
